id_paisano,desagregacion,pais_cod,encuesta,ano,valor,l,m,n,o,p,q,r,s,t,u,v,w,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
BOL2021,Total,BOL,,2021,2.627860307693481,,,,,,,,,,,,,1,1,Total,1,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Without children,BOL,,2021,2.471721410751343,,,,,,,,,,,,,2,2,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,With children aged 0-5,BOL,,2021,2.976842880249023,,,,,,,,,,,,,3,3,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,With children older than 5,BOL,,2021,2.361249685287476,,,,,,,,,,,,,4,4,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Low skilled women,BOL,,2021,2.605504274368286,,,,,,,,,,,,,5,5,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Medium skilled women,BOL,,2021,2.91702675819397,,,,,,,,,,,,,6,6,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,High skilled women,BOL,,2021,2.158000469207764,,,,,,,,,,,,,7,7,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Total,BOL,,2022,2.75050687789917,,,,,,,,,,,,,1,1,Total,1,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Without children,BOL,,2022,1.972633600234985,,,,,,,,,,,,,2,2,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,With children aged 0-5,BOL,,2022,3.038284301757813,,,,,,,,,,,,,3,3,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,With children older than 5,BOL,,2022,2.669977188110352,,,,,,,,,,,,,4,4,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Low skilled women,BOL,,2022,2.981319904327393,,,,,,,,,,,,,5,5,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Medium skilled women,BOL,,2022,2.608044385910034,,,,,,,,,,,,,6,6,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,High skilled women,BOL,,2022,2.104052066802979,,,,,,,,,,,,,7,7,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,Total,BOL,,2023,,,,,,,,,,,,,,1,1,Total,1,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,Without children,BOL,,2023,,,,,,,,,,,,,,2,2,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,With children aged 0-5,BOL,,2023,,,,,,,,,,,,,,3,3,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,With children older than 5,BOL,,2023,,,,,,,,,,,,,,4,4,Children,2,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,Low skilled women,BOL,,2023,,,,,,,,,,,,,,5,5,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,Medium skilled women,BOL,,2023,,,,,,,,,,,,,,6,6,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2023,High skilled women,BOL,,2023,,,,,,,,,,,,,,7,7,Qualification (women),3,Bolivia,Bolivia,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,Total,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,Without children,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,With children aged 0-5,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,With children older than 5,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,Low skilled women,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,Medium skilled women,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2000,High skilled women,BRA_PNADC,PNAD,2000,,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,Total,BRA_PNAD,PNAD,2001,3.497481346130371,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,Without children,BRA_PNAD,PNAD,2001,2.931818246841431,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,With children aged 0-5,BRA_PNAD,PNAD,2001,4.043625831604004,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,With children older than 5,BRA_PNAD,PNAD,2001,3.269925594329834,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,Low skilled women,BRA_PNAD,PNAD,2001,3.69758129119873,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,Medium skilled women,BRA_PNAD,PNAD,2001,3.081536769866943,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2001,High skilled women,BRA_PNAD,PNAD,2001,2.492442607879639,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,Total,BRA_PNAD,PNAD,2002,3.497656583786011,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,Without children,BRA_PNAD,PNAD,2002,2.886761426925659,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,With children aged 0-5,BRA_PNAD,PNAD,2002,3.967474699020386,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,With children older than 5,BRA_PNAD,PNAD,2002,3.345191240310669,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,Low skilled women,BRA_PNAD,PNAD,2002,3.717532873153687,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,Medium skilled women,BRA_PNAD,PNAD,2002,3.167449474334717,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2002,High skilled women,BRA_PNAD,PNAD,2002,2.305908918380737,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,Total,BRA_PNAD,PNAD,2003,3.432297229766846,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,Without children,BRA_PNAD,PNAD,2003,2.887967586517334,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,With children aged 0-5,BRA_PNAD,PNAD,2003,4.002969264984131,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,With children older than 5,BRA_PNAD,PNAD,2003,3.216377019882202,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,Low skilled women,BRA_PNAD,PNAD,2003,3.631106853485107,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,Medium skilled women,BRA_PNAD,PNAD,2003,3.115657567977905,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2003,High skilled women,BRA_PNAD,PNAD,2003,2.519367456436157,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,Total,BRA_PNAD,PNAD,2004,3.411699056625366,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,Without children,BRA_PNAD,PNAD,2004,2.724843502044678,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,With children aged 0-5,BRA_PNAD,PNAD,2004,4.025732517242432,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,With children older than 5,BRA_PNAD,PNAD,2004,3.215988636016846,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,Low skilled women,BRA_PNAD,PNAD,2004,3.575222015380859,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,Medium skilled women,BRA_PNAD,PNAD,2004,3.22046422958374,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2004,High skilled women,BRA_PNAD,PNAD,2004,2.521493673324585,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,Total,BRA_PNAD,PNAD,2005,3.431115388870239,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,Without children,BRA_PNAD,PNAD,2005,2.661461114883423,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,With children aged 0-5,BRA_PNAD,PNAD,2005,4.036579132080078,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,With children older than 5,BRA_PNAD,PNAD,2005,3.274106740951538,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,Low skilled women,BRA_PNAD,PNAD,2005,3.644448041915894,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,Medium skilled women,BRA_PNAD,PNAD,2005,3.133628368377686,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2005,High skilled women,BRA_PNAD,PNAD,2005,2.555158853530884,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,Total,BRA_PNAD,PNAD,2006,3.435180425643921,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,Without children,BRA_PNAD,PNAD,2006,2.825853109359741,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,With children aged 0-5,BRA_PNAD,PNAD,2006,4.105080127716064,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,With children older than 5,BRA_PNAD,PNAD,2006,3.234974145889282,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,Low skilled women,BRA_PNAD,PNAD,2006,3.674091100692749,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,Medium skilled women,BRA_PNAD,PNAD,2006,3.184785842895508,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2006,High skilled women,BRA_PNAD,PNAD,2006,2.448723554611206,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,Total,BRA_PNAD,PNAD,2007,3.363189220428467,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,Without children,BRA_PNAD,PNAD,2007,2.83813738822937,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,With children aged 0-5,BRA_PNAD,PNAD,2007,3.902613162994385,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,With children older than 5,BRA_PNAD,PNAD,2007,3.222672939300537,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,Low skilled women,BRA_PNAD,PNAD,2007,3.581556797027588,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,Medium skilled women,BRA_PNAD,PNAD,2007,3.14404296875,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2007,High skilled women,BRA_PNAD,PNAD,2007,2.527520418167114,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,Total,BRA_PNAD,PNAD,2008,3.329110622406006,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,Without children,BRA_PNAD,PNAD,2008,2.683943271636963,,,,,,,,,,,,,2,2,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,With children aged 0-5,BRA_PNAD,PNAD,2008,3.938715934753418,,,,,,,,,,,,,3,3,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,With children older than 5,BRA_PNAD,PNAD,2008,3.200861215591431,,,,,,,,,,,,,4,4,Children,2,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,Low skilled women,BRA_PNAD,PNAD,2008,3.543638467788696,,,,,,,,,,,,,5,5,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,Medium skilled women,BRA_PNAD,PNAD,2008,3.169701337814331,,,,,,,,,,,,,6,6,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2008,High skilled women,BRA_PNAD,PNAD,2008,2.501540422439575,,,,,,,,,,,,,7,7,Qualification (women),3,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2009,Total,BRA_PNAD,PNAD,2009,3.351014137268066,,,,,,,,,,,,,1,1,Total,1,Brazil,Brazil (PNAD),Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
