id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
BOL2009,Without children,BOL,,2009,3.074160575866699,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2009,With children aged 0-5,BOL,,2009,2.844514131546021,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2009,With children older than 5,BOL,,2009,6.399254322052002,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2009,Head household low skilled,BOL,,2009,4.352051258087158,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2009,Head household medium skilled,BOL,,2009,4.253823280334473,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2009,Head household high skilled,BOL,,2009,4.993409156799316,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,Total,BOL,,2010,,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,Without children,BOL,,2010,,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,With children aged 0-5,BOL,,2010,,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,With children older than 5,BOL,,2010,,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,Head household low skilled,BOL,,2010,,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,Head household medium skilled,BOL,,2010,,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2010,Head household high skilled,BOL,,2010,,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,Total,BOL,,2011,2.250729560852051,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,Without children,BOL,,2011,.5120974779129028,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,With children aged 0-5,BOL,,2011,2.060695171356201,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,With children older than 5,BOL,,2011,2.755916595458984,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,Head household low skilled,BOL,,2011,2.343292951583862,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,Head household medium skilled,BOL,,2011,1.939350128173828,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2011,Head household high skilled,BOL,,2011,2.622130632400513,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,Total,BOL,,2012,5.199711322784424,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,Without children,BOL,,2012,5.810886383056641,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,With children aged 0-5,BOL,,2012,4.087614059448242,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,With children older than 5,BOL,,2012,6.363510131835938,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,Head household low skilled,BOL,,2012,6.325894832611084,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,Head household medium skilled,BOL,,2012,3.516388416290283,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2012,Head household high skilled,BOL,,2012,4.661920070648193,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,Total,BOL,,2013,4.257049560546875,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,Without children,BOL,,2013,5.22519063949585,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,With children aged 0-5,BOL,,2013,3.310866594314575,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,With children older than 5,BOL,,2013,5.13698673248291,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,Head household low skilled,BOL,,2013,4.332701683044434,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,Head household medium skilled,BOL,,2013,3.960673332214355,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2013,Head household high skilled,BOL,,2013,4.543135643005371,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,Total,BOL,,2014,5.155250072479248,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,Without children,BOL,,2014,6.876813888549805,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,With children aged 0-5,BOL,,2014,3.415297269821167,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,With children older than 5,BOL,,2014,7.015790939331055,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,Head household low skilled,BOL,,2014,4.908830165863037,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,Head household medium skilled,BOL,,2014,5.361088275909424,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2014,Head household high skilled,BOL,,2014,5.873508930206299,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,Total,BOL,,2015,4.926077365875244,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,Without children,BOL,,2015,5.096118450164795,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,With children aged 0-5,BOL,,2015,4.257787227630615,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,With children older than 5,BOL,,2015,5.648770809173584,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,Head household low skilled,BOL,,2015,4.762094974517822,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,Head household medium skilled,BOL,,2015,4.651819705963135,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2015,Head household high skilled,BOL,,2015,6.280888080596924,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,Total,BOL,,2016,4.943618297576904,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,Without children,BOL,,2016,4.851100444793701,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,With children aged 0-5,BOL,,2016,4.38194751739502,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,With children older than 5,BOL,,2016,5.613335609436035,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,Head household low skilled,BOL,,2016,5.28670597076416,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,Head household medium skilled,BOL,,2016,4.303175926208496,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2016,Head household high skilled,BOL,,2016,5.43294620513916,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,Total,BOL,,2017,6.918668746948242,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,Without children,BOL,,2017,5.797674179077148,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,With children aged 0-5,BOL,,2017,5.379934310913086,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,With children older than 5,BOL,,2017,8.818381309509277,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,Head household low skilled,BOL,,2017,6.933870792388916,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,Head household medium skilled,BOL,,2017,6.803269863128662,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2017,Head household high skilled,BOL,,2017,6.872120380401611,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,Total,BOL,,2018,8.139191627502441,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,Without children,BOL,,2018,9.659774780273438,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,With children aged 0-5,BOL,,2018,6.342868328094482,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,With children older than 5,BOL,,2018,9.592916488647461,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,Head household low skilled,BOL,,2018,8.536557197570801,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,Head household medium skilled,BOL,,2018,7.198058605194092,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2018,Head household high skilled,BOL,,2018,9.292966842651367,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,Total,BOL,,2019,7.622713565826416,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,Without children,BOL,,2019,8.49716854095459,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,With children aged 0-5,BOL,,2019,6.419975757598877,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,With children older than 5,BOL,,2019,8.779425621032715,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,Head household low skilled,BOL,,2019,7.774333477020264,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,Head household medium skilled,BOL,,2019,6.991967678070068,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2019,Head household high skilled,BOL,,2019,8.726902961730957,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,Total,BOL,,2020,7.972011566162109,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,Without children,BOL,,2020,9.216859817504883,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,With children aged 0-5,BOL,,2020,7.119868755340576,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,With children older than 5,BOL,,2020,8.444351196289063,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,Head household low skilled,BOL,,2020,7.253312587738037,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,Head household medium skilled,BOL,,2020,9.483600616455078,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2020,Head household high skilled,BOL,,2020,6.72143030166626,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Total,BOL,,2021,8.642613410949707,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Without children,BOL,,2021,9.561079025268555,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,With children aged 0-5,BOL,,2021,6.265921592712402,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,With children older than 5,BOL,,2021,10.63307762145996,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Head household low skilled,BOL,,2021,10.18553256988525,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Head household medium skilled,BOL,,2021,7.314769744873047,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2021,Head household high skilled,BOL,,2021,7.905538558959961,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Total,BOL,,2022,9.197503089904785,1,1,Total,1,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Without children,BOL,,2022,11.72669887542725,2,2,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,With children aged 0-5,BOL,,2022,7.951434135437012,3,3,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,With children older than 5,BOL,,2022,9.786656379699707,4,4,Children,2,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Head household low skilled,BOL,,2022,9.620475769042969,5,5,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Head household medium skilled,BOL,,2022,8.667784690856934,6,6,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BOL2022,Head household high skilled,BOL,,2022,10.42611789703369,7,7,Qualification,3,Bolivia,Bolivia,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
