id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
COL2011,Head household low skilled,COL,,2011,2.585999250411987,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2011,Head household medium skilled,COL,,2011,2.884699583053589,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2011,Head household high skilled,COL,,2011,5.083688259124756,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Total,COL,,2012,3.392863988876343,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Without children,COL,,2012,5.193741798400879,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,With children aged 0-5,COL,,2012,2.023831844329834,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,With children older than 5,COL,,2012,3.931191444396973,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Head household low skilled,COL,,2012,2.669900178909302,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Head household medium skilled,COL,,2012,3.683329343795776,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Head household high skilled,COL,,2012,6.250971794128418,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,Total,COL,,2013,3.553810834884644,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,Without children,COL,,2013,5.716880798339844,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,With children aged 0-5,COL,,2013,1.997083306312561,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,With children older than 5,COL,,2013,4.127634525299072,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,Head household low skilled,COL,,2013,2.686722278594971,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,Head household medium skilled,COL,,2013,3.795619964599609,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2013,Head household high skilled,COL,,2013,6.956650733947754,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,Total,COL,,2014,4.153868198394775,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,Without children,COL,,2014,5.710252285003662,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,With children aged 0-5,COL,,2014,2.840546607971191,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,With children older than 5,COL,,2014,4.673988819122314,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,Head household low skilled,COL,,2014,3.118897676467896,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,Head household medium skilled,COL,,2014,4.315340995788574,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2014,Head household high skilled,COL,,2014,8.328045845031738,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Total,COL,,2015,4.372066974639893,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Without children,COL,,2015,6.174222946166992,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,With children aged 0-5,COL,,2015,2.942613840103149,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,With children older than 5,COL,,2015,4.903711795806885,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Head household low skilled,COL,,2015,3.305681467056274,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Head household medium skilled,COL,,2015,4.717055320739746,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Head household high skilled,COL,,2015,8.012535095214844,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Total,COL,,2016,4.581624984741211,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Without children,COL,,2016,6.278152465820313,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,With children aged 0-5,COL,,2016,3.271622657775879,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,With children older than 5,COL,,2016,5.04116678237915,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Head household low skilled,COL,,2016,3.315691471099854,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Head household medium skilled,COL,,2016,4.578846454620361,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Head household high skilled,COL,,2016,9.589065551757813,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,Total,COL,,2017,4.75319242477417,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,Without children,COL,,2017,6.499996185302734,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,With children aged 0-5,COL,,2017,3.088931798934937,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,With children older than 5,COL,,2017,5.423623085021973,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,Head household low skilled,COL,,2017,3.384039640426636,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,Head household medium skilled,COL,,2017,4.84357738494873,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2017,Head household high skilled,COL,,2017,9.683003425598145,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,Total,COL,,2018,5.045340061187744,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,Without children,COL,,2018,6.661994934082031,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,With children aged 0-5,COL,,2018,3.40723991394043,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,With children older than 5,COL,,2018,5.752846240997314,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,Head household low skilled,COL,,2018,3.255182027816772,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,Head household medium skilled,COL,,2018,5.23138427734375,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2018,Head household high skilled,COL,,2018,11.10956573486328,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,Total,COL,,2019,5.553831577301025,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,Without children,COL,,2019,7.456869602203369,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,With children aged 0-5,COL,,2019,3.682856321334839,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,With children older than 5,COL,,2019,6.327403545379639,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,Head household low skilled,COL,,2019,3.762108087539673,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,Head household medium skilled,COL,,2019,5.405708312988281,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2019,Head household high skilled,COL,,2019,12.10041618347168,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Total,COL,,2020,8.045117378234863,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Without children,COL,,2020,9.31926441192627,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,With children aged 0-5,COL,,2020,5.762531280517578,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,With children older than 5,COL,,2020,9.307109832763672,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Head household low skilled,COL,,2020,6.083226680755615,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Head household medium skilled,COL,,2020,8.383050918579102,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Head household high skilled,COL,,2020,12.83367156982422,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,Total,COL,,2021,,1,1,Total,1,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,Without children,COL,,2021,,2,2,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,With children aged 0-5,COL,,2021,,3,3,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,With children older than 5,COL,,2021,,4,4,Children,2,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,Head household low skilled,COL,,2021,,5,5,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,Head household medium skilled,COL,,2021,,6,6,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2021,Head household high skilled,COL,,2021,,7,7,Qualification,3,Colombia,Colombia,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,Total,CRI,,2000,1.029772162437439,1,1,Total,1,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,Without children,CRI,,2000,.7812258005142212,2,2,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,With children aged 0-5,CRI,,2000,.4340229034423828,3,3,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,With children older than 5,CRI,,2000,1.579625964164734,4,4,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,Head household low skilled,CRI,,2000,.9668197631835938,5,5,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,Head household medium skilled,CRI,,2000,1.058687210083008,6,6,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2000,Head household high skilled,CRI,,2000,1.511842727661133,7,7,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,Total,CRI,,2001,1.682827591896057,1,1,Total,1,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,Without children,CRI,,2001,1.855384588241577,2,2,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,With children aged 0-5,CRI,,2001,.9524908661842346,3,3,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,With children older than 5,CRI,,2001,2.261112451553345,4,4,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,Head household low skilled,CRI,,2001,1.691160798072815,5,5,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,Head household medium skilled,CRI,,2001,1.701800346374512,6,6,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2001,Head household high skilled,CRI,,2001,1.751574873924255,7,7,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,Total,CRI,,2002,2.116455793380737,1,1,Total,1,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,Without children,CRI,,2002,4.590192317962646,2,2,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,With children aged 0-5,CRI,,2002,.7919653654098511,3,3,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,With children older than 5,CRI,,2002,2.775341510772705,4,4,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,Head household low skilled,CRI,,2002,1.782190084457397,5,5,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,Head household medium skilled,CRI,,2002,2.051669359207153,6,6,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2002,Head household high skilled,CRI,,2002,3.946135759353638,7,7,Qualification,3,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2003,Total,CRI,,2003,1.99778687953949,1,1,Total,1,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2003,Without children,CRI,,2003,2.75044322013855,2,2,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2003,With children aged 0-5,CRI,,2003,.7410703301429749,3,3,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2003,With children older than 5,CRI,,2003,2.768670797348022,4,4,Children,2,Costa Rica,Costa Rica,"Households in which the woman has a higher labor income than the man, as a percentage of households with household head and spouse aged 25-54.",Economic female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
