id_paisano,desagregacion,pais_cod,encuesta,ano,valor,l,m,n,o,p,q,r,s,t,u,v,w,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
BRA_PNAD2013,Mujeres de baja calificación,BRA_PNAD,PNAD,2013,10.30837631225586,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2013,Mujeres de baja calificación,BRA_PNADC,PNADC,2013,9.491525650024414,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2013,Mujeres de media calificación,BRA_PNAD,PNAD,2013,6.238838672637939,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2013,Mujeres de media calificación,BRA_PNADC,PNADC,2013,6.579447269439697,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2013,Mujeres de alta calificación,BRA_PNAD,PNAD,2013,5.599234580993652,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2013,Mujeres de alta calificación,BRA_PNADC,PNADC,2013,6.623734951019287,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Total,BRA_PNAD,PNAD,2014,8.12330150604248,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Total,BRA_PNADC,PNADC,2014,7.149897575378418,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Sin hijos,BRA_PNAD,PNAD,2014,6.246217727661133,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Sin hijos,BRA_PNADC,PNADC,2014,5.344155788421631,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Con hijos de 0 a 5 años,BRA_PNAD,PNAD,2014,9.30379581451416,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2014,8.215531349182129,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Con hijos de 6 años o más,BRA_PNAD,PNAD,2014,8.327404975891113,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Con hijos de 6 años o más,BRA_PNADC,PNADC,2014,7.290160179138184,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Mujeres de baja calificación,BRA_PNAD,PNAD,2014,10.53703022003174,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Mujeres de baja calificación,BRA_PNADC,PNADC,2014,8.76255989074707,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Mujeres de media calificación,BRA_PNAD,PNAD,2014,6.472002506256104,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Mujeres de media calificación,BRA_PNADC,PNADC,2014,6.051141738891602,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2014,Mujeres de alta calificación,BRA_PNAD,PNAD,2014,6.255383968353271,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2014,Mujeres de alta calificación,BRA_PNADC,PNADC,2014,6.374658584594727,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Total,BRA_PNAD,PNAD,2015,7.71814489364624,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Total,BRA_PNADC,PNADC,2015,6.911841869354248,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Sin hijos,BRA_PNAD,PNAD,2015,5.97141170501709,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Sin hijos,BRA_PNADC,PNADC,2015,4.889166831970215,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Con hijos de 0 a 5 años,BRA_PNAD,PNAD,2015,8.633635520935059,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2015,7.68967866897583,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Con hijos de 6 años o más,BRA_PNAD,PNAD,2015,7.980475902557373,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Con hijos de 6 años o más,BRA_PNADC,PNADC,2015,7.310202121734619,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Mujeres de baja calificación,BRA_PNAD,PNAD,2015,10.44579696655273,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Mujeres de baja calificación,BRA_PNADC,PNADC,2015,8.708498001098633,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Mujeres de media calificación,BRA_PNAD,PNAD,2015,6.171706199645996,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Mujeres de media calificación,BRA_PNADC,PNADC,2015,5.854001998901367,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNAD2015,Mujeres de alta calificación,BRA_PNAD,PNAD,2015,5.642440795898438,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNAD),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2015,Mujeres de alta calificación,BRA_PNADC,PNADC,2015,5.961316585540771,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Total,BRA_PNADC,PNADC,2016,5.903545379638672,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Sin hijos,BRA_PNADC,PNADC,2016,4.384354591369629,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2016,6.962931156158447,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Con hijos de 6 años o más,BRA_PNADC,PNADC,2016,5.952839851379395,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Mujeres de baja calificación,BRA_PNADC,PNADC,2016,7.221226692199707,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Mujeres de media calificación,BRA_PNADC,PNADC,2016,5.335457324981689,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2016,Mujeres de alta calificación,BRA_PNADC,PNADC,2016,5.102638721466064,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Total,BRA_PNADC,PNADC,2017,6.247729301452637,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Sin hijos,BRA_PNADC,PNADC,2017,4.604542255401611,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2017,7.016613960266113,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Con hijos de 6 años o más,BRA_PNADC,PNADC,2017,6.502972602844238,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Mujeres de baja calificación,BRA_PNADC,PNADC,2017,7.886522769927979,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Mujeres de media calificación,BRA_PNADC,PNADC,2017,5.538315296173096,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2017,Mujeres de alta calificación,BRA_PNADC,PNADC,2017,5.307619571685791,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Total,BRA_PNADC,PNADC,2018,6.21184778213501,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Sin hijos,BRA_PNADC,PNADC,2018,4.217167854309082,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2018,7.505659580230713,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Con hijos de 6 años o más,BRA_PNADC,PNADC,2018,6.380077838897705,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Mujeres de baja calificación,BRA_PNADC,PNADC,2018,7.836724758148193,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Mujeres de media calificación,BRA_PNADC,PNADC,2018,5.528037548065186,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2018,Mujeres de alta calificación,BRA_PNADC,PNADC,2018,5.4651198387146,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Total,BRA_PNADC,PNADC,2019,6.228127479553223,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Sin hijos,BRA_PNADC,PNADC,2019,4.717551708221436,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2019,7.440369606018066,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Con hijos de 6 años o más,BRA_PNADC,PNADC,2019,6.194703102111816,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Mujeres de baja calificación,BRA_PNADC,PNADC,2019,7.672269821166992,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Mujeres de media calificación,BRA_PNADC,PNADC,2019,6.029747009277344,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2019,Mujeres de alta calificación,BRA_PNADC,PNADC,2019,5.029633045196533,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2020,Total,BRA_PNADC,PNADC,2020,5.584243774414063,,,,,,,,,,,,,1,1,Total,1,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2020,Sin hijos,BRA_PNADC,PNADC,2020,3.935855865478516,,,,,,,,,,,,,2,2,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2020,Con hijos de 0 a 5 años,BRA_PNADC,PNADC,2020,6.413394927978516,,,,,,,,,,,,,3,3,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA_PNADC2020,Con hijos de 6 años o más,BRA_PNADC,PNADC,2020,5.785617351531982,,,,,,,,,,,,,4,4,Hijos,2,Brasil,Brasil (PNADC),Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
