id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
CRI_ERCE13-192019,"Mujeres, lectura",CRI_ERCE13-19,ERCE 2019,2019,746.7694091796875,13,13,,,"Género, lectura",11,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombres, lectura",CRI_ERCE13-19,ERCE 2019,2019,755.6644897460938,14,14,,,"Género, lectura",11,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Brecha mujeres - hombres, lectura",CRI_ERCE13-19,ERCE 2019,2019,-8.89509105682373,15,15,,8.861805,"Brecha mujeres - hombres, lectura",12,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Mujeres en hogares baja calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,719.9017333984375,17,17,,,"Calificación (mujeres), lectura",13,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Mujeres en hogares media calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,762.9118041992188,18,18,,,"Calificación (mujeres), lectura",13,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Mujeres en hogares alta calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,822.900634765625,19,19,,,"Calificación (mujeres), lectura",13,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombres en hogares baja calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,733.3286743164063,20,20,,,"Calificación (hombres), lectura",14,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombres en hogares media calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,770.7860107421875,21,21,,,"Calificación (hombres), lectura",14,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombres en hogares alta calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,828.6812744140625,22,22,,,"Calificación (hombres), lectura",14,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Mujer, matemática",CRI_ERCE13-19,ERCE 2019,2019,736.5285034179688,23,23,,,"Mujer, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombre, matemática",CRI_ERCE13-19,ERCE 2019,2019,721.7619018554688,24,24,,,"Hombre, matemática",3,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Mujer, lectura",CRI_ERCE13-19,ERCE 2019,2019,746.7694091796875,25,25,,,"Mujer, lectura",9,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hombre, lectura",CRI_ERCE13-19,ERCE 2019,2019,755.6644897460938,26,26,,,"Hombre, lectura",10,Costa Rica,Costa Rica (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Total, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,473.0684509277344,1,1,,,"Total, matemática",1,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,473.3472290039063,2,2,,,"Género, matemática",4,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,472.7925109863281,3,3,,,"Género, matemática",4,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Brecha mujeres - hombres, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,.5547197461128235,4,4,4.6981244,,"Brecha mujeres - hombres, matemática",5,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares baja calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,458.8027954101563,6,6,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares media calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,487.9787292480469,7,7,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares alta calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,518.3005981445313,8,8,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares baja calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,465.5359802246094,9,9,,,"Calificación (hombres), matemática",7,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares media calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,488.4100646972656,10,10,,,"Calificación (hombres), matemática",7,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares alta calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,495.8599853515625,11,11,,,"Calificación (hombres), matemática",7,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Total, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,452.4111633300781,12,12,,,"Total, lectura",8,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,457.2090759277344,13,13,,,"Género, lectura",11,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,448.191162109375,14,14,,,"Género, lectura",11,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Brecha mujeres - hombres, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,9.01793098449707,15,15,,5.4831343,"Brecha mujeres - hombres, lectura",12,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares baja calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,437.4949340820313,17,17,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares media calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,480.7636108398438,18,18,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujeres en hogares alta calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,498.9120788574219,19,19,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares baja calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,430.441650390625,20,20,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares media calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,470.3997802734375,21,21,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombres en hogares alta calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,486.9485778808594,22,22,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujer, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,473.3472290039063,23,23,,,"Mujer, matemática",2,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombre, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,472.7925109863281,24,24,,,"Hombre, matemática",3,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Mujer, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,457.2090759277344,25,25,,,"Mujer, lectura",9,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hombre, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,448.191162109375,26,26,,,"Hombre, lectura",10,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Total, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,524.1681518554688,1,1,,,"Total, matemática",1,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Mujeres, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,522.5299682617188,2,2,,,"Género, matemática",4,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hombres, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,525.6865844726563,3,3,,,"Género, matemática",4,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Brecha mujeres - hombres, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,-3.156641721725464,4,4,5.2845955,,"Brecha mujeres - hombres, matemática",5,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Mujeres en hogares baja calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,499.7171936035156,6,6,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Mujeres en hogares media calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,536.3291625976563,7,7,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Mujeres en hogares alta calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,556.3069458007813,8,8,,,"Calificación (mujeres), matemática",6,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hombres en hogares baja calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,502.2756652832031,9,9,,,"Calificación (hombres), matemática",7,Ecuador,Ecuador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
