id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
CHL_ERCE06-132006,"Hogares alta calificación, matemática",CHL_ERCE06-13,(S)ERCE 2006,2006,57.84835433959961,4,4,4,"Calificación, matemática",2,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Total, lectura",CHL_ERCE06-13,(S)ERCE 2006,2006,41.08894729614258,5,5,5,"Total, lectura",3,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares baja calificación, lectura",CHL_ERCE06-13,(S)ERCE 2006,2006,43.35104751586914,6,6,6,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares media calificación, lectura",CHL_ERCE06-13,(S)ERCE 2006,2006,41.97240447998047,7,7,7,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares alta calificación, lectura",CHL_ERCE06-13,(S)ERCE 2006,2006,38.26785278320313,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Total, ciencia",CHL_ERCE06-13,(S)ERCE 2006,2006,41.08894729614258,9,9,9,"Total, ciencia",5,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares baja calificación, ciencia",CHL_ERCE06-13,(S)ERCE 2006,2006,43.35104751586914,10,10,10,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares media calificación, ciencia",CHL_ERCE06-13,(S)ERCE 2006,2006,41.97240447998047,11,11,11,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Hogares alta calificación, ciencia",CHL_ERCE06-13,(S)ERCE 2006,2006,38.26785278320313,12,12,12,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Total, matemática",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,53.85835647583008,1,1,1,"Total, matemática",1,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares baja calificación, matemática",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,54.88887405395508,2,2,2,"Calificación, matemática",2,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares media calificación, matemática",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,53.22503662109375,3,3,3,"Calificación, matemática",2,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares alta calificación, matemática",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,63.83544921875,4,4,4,"Calificación, matemática",2,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Total, lectura",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,40.33350372314453,5,5,5,"Total, lectura",3,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares baja calificación, lectura",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,45.60526657104492,6,6,6,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares media calificación, lectura",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,38.59577941894531,7,7,7,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares alta calificación, lectura",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,34.47075271606445,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Total, ciencia",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,42.24343872070313,9,9,9,"Total, ciencia",5,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares baja calificación, ciencia",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,44.26345825195313,10,10,10,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares media calificación, ciencia",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,38.39725494384766,11,11,11,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE06-132013,"Hogares alta calificación, ciencia",CHL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,36.86338806152344,12,12,12,"Calificación, ciencia",6,Chile,Chile (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Total, matemática",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,49.83917999267578,1,1,1,"Total, matemática",1,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares baja calificación, matemática",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,52.37351608276367,2,2,2,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares media calificación, matemática",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,50.13079452514648,3,3,3,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares alta calificación, matemática",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,53.76575469970703,4,4,4,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Total, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,38.11140823364258,5,5,5,"Total, lectura",3,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares baja calificación, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,43.05828094482422,6,6,6,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares media calificación, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,34.784423828125,7,7,7,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares alta calificación, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,42.27247619628906,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Total, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,42.95877838134766,9,9,9,"Total, ciencia",5,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares baja calificación, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,49.80004119873047,10,10,10,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares media calificación, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,40.64614486694336,11,11,11,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hogares alta calificación, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,41.17389297485352,12,12,12,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Total, matemática",CHL_ERCE13-19,ERCE 2019,2019,38.86545562744141,1,1,1,"Total, matemática",1,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares baja calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,43.73711395263672,2,2,2,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares media calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,39.08959197998047,3,3,3,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares alta calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,57.97948837280273,4,4,4,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Total, lectura",CHL_ERCE13-19,ERCE 2019,2019,38.86545562744141,5,5,5,"Total, lectura",3,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares baja calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,43.73711395263672,6,6,6,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares media calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,39.08959197998047,7,7,7,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares alta calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,57.97948837280273,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Total, ciencia",CHL_ERCE13-19,ERCE 2019,2019,38.86545562744141,9,9,9,"Total, ciencia",5,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares baja calificación, ciencia",CHL_ERCE13-19,ERCE 2019,2019,43.73711395263672,10,10,10,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares media calificación, ciencia",CHL_ERCE13-19,ERCE 2019,2019,39.08959197998047,11,11,11,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares alta calificación, ciencia",CHL_ERCE13-19,ERCE 2019,2019,57.97948837280273,12,12,12,"Calificación, ciencia",6,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,53.4932746887207,1,1,1,"Total, matemática",1,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares baja calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,52.17443084716797,2,2,2,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares media calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,50.13456726074219,3,3,3,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares alta calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,59.76253128051758,4,4,4,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,52.91321182250977,5,5,5,"Total, lectura",3,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares baja calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,53.60341644287109,6,6,6,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares media calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,51.05558395385742,7,7,7,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares alta calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,53.21292495727539,8,8,8,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,58.17675018310547,9,9,9,"Total, ciencia",5,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares baja calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,58.20261383056641,10,10,10,"Calificación, ciencia",6,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares media calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,52.2330436706543,11,11,11,"Calificación, ciencia",6,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares alta calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,59.00172805786133,12,12,12,"Calificación, ciencia",6,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más bajo de puntajes en sexto grado,Porcentaje de alumnos en el 10% más bajo de la distribución de resultados en pruebas estandarizadas de sexto grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
