id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
CHL_ERCE13-192013,"Hogares alta calificación, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,49.52394104003906,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Total, matemática",CHL_ERCE13-19,ERCE 2019,2019,48.83578491210938,1,1,1,"Total, matemática",1,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares baja calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,53.81905364990234,2,2,2,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares media calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,49.41335678100586,3,3,3,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares alta calificación, matemática",CHL_ERCE13-19,ERCE 2019,2019,55.42393112182617,4,4,4,"Calificación, matemática",2,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Total, lectura",CHL_ERCE13-19,ERCE 2019,2019,48.83578491210938,5,5,5,"Total, lectura",3,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares baja calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,53.81905364990234,6,6,6,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares media calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,49.41335678100586,7,7,7,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192019,"Hogares alta calificación, lectura",CHL_ERCE13-19,ERCE 2019,2019,55.42393112182617,8,8,8,"Calificación, lectura",4,Chile,Chile (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,40.79433822631836,1,1,1,"Total, matemática",1,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares baja calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,38.54977035522461,2,2,2,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares media calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,36.43206787109375,3,3,3,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares alta calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,44.40317153930664,4,4,4,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,49.59036254882813,5,5,5,"Total, lectura",3,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares baja calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,46.34450912475586,6,6,6,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares media calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,42.66319274902344,7,7,7,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hogares alta calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,54.41953659057617,8,8,8,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Total, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,50.44400024414063,1,1,1,"Total, matemática",1,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares baja calificación, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,49.34262847900391,2,2,2,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares media calificación, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,53.37140274047852,3,3,3,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares alta calificación, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,44.46394348144531,4,4,4,"Calificación, matemática",2,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Total, lectura",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,56.23231887817383,5,5,5,"Total, lectura",3,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares baja calificación, lectura",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,59.86268615722656,6,6,6,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares media calificación, lectura",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,59.53797912597656,7,7,7,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Hogares alta calificación, lectura",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,51.39225387573242,8,8,8,"Calificación, lectura",4,Colombia,Colombia (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Total, matemática",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,52.40315246582031,1,1,1,"Total, matemática",1,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares baja calificación, matemática",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,50.96970367431641,2,2,2,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares media calificación, matemática",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,53.29155731201172,3,3,3,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares alta calificación, matemática",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,54.73429107666016,4,4,4,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Total, lectura",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,50.62765121459961,5,5,5,"Total, lectura",3,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares baja calificación, lectura",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,50.05302429199219,6,6,6,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares media calificación, lectura",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,51.57840347290039,7,7,7,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192013,"Hogares alta calificación, lectura",COL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,51.95595932006836,8,8,8,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Total, matemática",COL_ERCE13-19,ERCE 2019,2019,50.90706634521484,1,1,1,"Total, matemática",1,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares baja calificación, matemática",COL_ERCE13-19,ERCE 2019,2019,50.68501281738281,2,2,2,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares media calificación, matemática",COL_ERCE13-19,ERCE 2019,2019,51.56391143798828,3,3,3,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares alta calificación, matemática",COL_ERCE13-19,ERCE 2019,2019,52.5454216003418,4,4,4,"Calificación, matemática",2,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Total, lectura",COL_ERCE13-19,ERCE 2019,2019,48.76541519165039,5,5,5,"Total, lectura",3,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares baja calificación, lectura",COL_ERCE13-19,ERCE 2019,2019,48.98661804199219,6,6,6,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares media calificación, lectura",COL_ERCE13-19,ERCE 2019,2019,49.36534118652344,7,7,7,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares alta calificación, lectura",COL_ERCE13-19,ERCE 2019,2019,50.10807800292969,8,8,8,"Calificación, lectura",4,Colombia,Colombia (ERCE13-19),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Total, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,39.84600448608398,1,1,1,"Total, matemática",1,Costa Rica,Costa Rica (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares baja calificación, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,36.96108245849609,2,2,2,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Porcentaje de mujeres en el 10% más alto de puntajes en tercer grado,Porcentaje de alumnos en el 10% más alto de la distribución de resultados en pruebas estandarizadas de tercer grado que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
