id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BRA2018,"Total, ciencia",BRA,PISA,2018,46.48418426513672,9,9,9,"Total, ciencia",5,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares baja calificación, ciencia",BRA,PISA,2018,53.90518951416016,10,10,10,"Calificación, ciencia",6,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares media calificación, ciencia",BRA,PISA,2018,50.84792709350586,11,11,11,"Calificación, ciencia",6,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares alta calificación, ciencia",BRA,PISA,2018,51.57226181030273,12,12,12,"Calificación, ciencia",6,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,13,BRA,PISA,2018,,13,13,13,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,14,BRA,PISA,2018,,14,14,14,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,15,BRA,PISA,2018,,15,15,15,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,16,BRA,PISA,2018,,16,16,16,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,17,BRA,PISA,2018,,17,17,17,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,18,BRA,PISA,2018,,18,18,18,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,19,BRA,PISA,2018,,19,19,19,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,20,BRA,PISA,2018,,20,20,20,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,21,BRA,PISA,2018,,21,21,21,.,,Brasil,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, matemática",CHL,,2003,,1,1,1,"Total, matemática",1,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, matemática",CHL,,2003,,2,2,2,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, matemática",CHL,,2003,,3,3,3,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares alta calificación, matemática",CHL,,2003,,4,4,4,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, lectura",CHL,,2003,,5,5,5,"Total, lectura",3,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, lectura",CHL,,2003,,6,6,6,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, lectura",CHL,,2003,,7,7,7,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares alta calificación, lectura",CHL,,2003,,8,8,8,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, ciencia",CHL,,2003,,9,9,9,"Total, ciencia",5,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, ciencia",CHL,,2003,,10,10,10,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, ciencia",CHL,,2003,,11,11,11,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares alta calificación, ciencia",CHL,,2003,,12,12,12,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,13,CHL,,2003,,13,13,13,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,14,CHL,,2003,,14,14,14,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,15,CHL,,2003,,15,15,15,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,16,CHL,,2003,,16,16,16,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,17,CHL,,2003,,17,17,17,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,18,CHL,,2003,,18,18,18,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,19,CHL,,2003,,19,19,19,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,20,CHL,,2003,,20,20,20,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,21,CHL,,2003,,21,21,21,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Total, matemática",CHL,PISA,2006,29.13665580749512,1,1,1,"Total, matemática",1,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares baja calificación, matemática",CHL,PISA,2006,35.64850234985352,2,2,2,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares media calificación, matemática",CHL,PISA,2006,29.29602241516113,3,3,3,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares alta calificación, matemática",CHL,PISA,2006,25.2377986907959,4,4,4,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Total, lectura",CHL,PISA,2006,47.91770553588867,5,5,5,"Total, lectura",3,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares baja calificación, lectura",CHL,PISA,2006,59.79418563842773,6,6,6,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares media calificación, lectura",CHL,PISA,2006,49.81400299072266,7,7,7,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares alta calificación, lectura",CHL,PISA,2006,46.81954193115234,8,8,8,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Total, ciencia",CHL,PISA,2006,34.19171524047852,9,9,9,"Total, ciencia",5,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares baja calificación, ciencia",CHL,PISA,2006,40.46817779541016,10,10,10,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares media calificación, ciencia",CHL,PISA,2006,34.9614143371582,11,11,11,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hogares alta calificación, ciencia",CHL,PISA,2006,33.97689056396484,12,12,12,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,13,CHL,PISA,2006,,13,13,13,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,14,CHL,PISA,2006,,14,14,14,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,15,CHL,PISA,2006,,15,15,15,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,16,CHL,PISA,2006,,16,16,16,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,17,CHL,PISA,2006,,17,17,17,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,18,CHL,PISA,2006,,18,18,18,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,19,CHL,PISA,2006,,19,19,19,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,20,CHL,PISA,2006,,20,20,20,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,21,CHL,PISA,2006,,21,21,21,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Total, matemática",CHL,PISA,2009,35.87256622314453,1,1,1,"Total, matemática",1,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares baja calificación, matemática",CHL,PISA,2009,30.11636161804199,2,2,2,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares media calificación, matemática",CHL,PISA,2009,33.39074325561523,3,3,3,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares alta calificación, matemática",CHL,PISA,2009,34.94755935668945,4,4,4,"Calificación, matemática",2,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Total, lectura",CHL,PISA,2009,56.15974426269531,5,5,5,"Total, lectura",3,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares baja calificación, lectura",CHL,PISA,2009,60.18150329589844,6,6,6,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares media calificación, lectura",CHL,PISA,2009,58.64695739746094,7,7,7,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares alta calificación, lectura",CHL,PISA,2009,57.86922454833984,8,8,8,"Calificación, lectura",4,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Total, ciencia",CHL,PISA,2009,43.14472961425781,9,9,9,"Total, ciencia",5,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares baja calificación, ciencia",CHL,PISA,2009,37.61535263061523,10,10,10,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares media calificación, ciencia",CHL,PISA,2009,42.14719390869141,11,11,11,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,"Hogares alta calificación, ciencia",CHL,PISA,2009,43.16132736206055,12,12,12,"Calificación, ciencia",6,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,13,CHL,PISA,2009,,13,13,13,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,14,CHL,PISA,2009,,14,14,14,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,15,CHL,PISA,2009,,15,15,15,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,16,CHL,PISA,2009,,16,16,16,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2009,17,CHL,PISA,2009,,17,17,17,.,,Chile,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
