id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BRA2018,"Hombres en hogares alta calificación, matemática",BRA,PISA,2018,419.2558288574219,11,11,,,,"Calificación (hombres), matemática",7,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Total, lectura",BRA,PISA,2018,412.8733215332031,12,12,,,,"Total, lectura",8,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres, lectura",BRA,PISA,2018,425.7106628417969,13,13,,,,"Género, lectura",11,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres, lectura",BRA,PISA,2018,400.0274047851563,14,14,,,,"Género, lectura",11,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Brecha mujeres - hombres, lectura",BRA,PISA,2018,-25.58024597167969,15,15,,4.1818604,,"Brecha mujeres - hombres, lectura",12,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares baja calificación, lectura",BRA,PISA,2018,389.8326416015625,17,17,,,,"Calificación (mujeres), lectura",13,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares media calificación, lectura",BRA,PISA,2018,424.9113159179688,18,18,,,,"Calificación (mujeres), lectura",13,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares alta calificación, lectura",BRA,PISA,2018,462.6674499511719,19,19,,,,"Calificación (mujeres), lectura",13,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares baja calificación, lectura",BRA,PISA,2018,365.1623840332031,20,20,,,,"Calificación (hombres), lectura",14,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares media calificación, lectura",BRA,PISA,2018,402.7194213867188,21,21,,,,"Calificación (hombres), lectura",14,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares alta calificación, lectura",BRA,PISA,2018,432.3721313476563,22,22,,,,"Calificación (hombres), lectura",14,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Total, ciencia",BRA,PISA,2018,403.6209411621094,23,23,,,,"Total, ciencia",15,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres, ciencia",BRA,PISA,2018,404.3890991210938,24,24,,,,"Género, ciencia",18,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres, ciencia",BRA,PISA,2018,402.8522644042969,25,25,,,,"Género, ciencia",18,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Brecha mujeres - hombres, ciencia",BRA,PISA,2018,-1.597814917564392,26,26,,,3.6629717,"Brecha mujeres - hombres, ciencia",19,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares baja calificación, ciencia",BRA,PISA,2018,370.7670593261719,28,28,,,,"Calificación (mujeres), ciencia",20,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares media calificación, ciencia",BRA,PISA,2018,402.9300231933594,29,29,,,,"Calificación (mujeres), ciencia",20,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujeres en hogares alta calificación, ciencia",BRA,PISA,2018,439.601806640625,30,30,,,,"Calificación (mujeres), ciencia",20,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares baja calificación, ciencia",BRA,PISA,2018,368.8716430664063,31,31,,,,"Calificación (hombres), ciencia",21,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares media calificación, ciencia",BRA,PISA,2018,403.8300476074219,32,32,,,,"Calificación (hombres), ciencia",21,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombres en hogares alta calificación, ciencia",BRA,PISA,2018,435.7992858886719,33,33,,,,"Calificación (hombres), ciencia",21,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujer, matemática",BRA,PISA,2018,379.2694702148438,34,34,,,,"Mujer, matemática",2,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombre, matemática",BRA,PISA,2018,387.8716735839844,35,35,,,,"Hombre, matemática",3,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujer, lectura",BRA,PISA,2018,425.7106628417969,36,36,,,,"Mujer, lectura",9,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombre, lectura",BRA,PISA,2018,400.0274047851563,37,37,,,,"Hombre, lectura",10,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Mujer, ciencia",BRA,PISA,2018,404.3890991210938,38,38,,,,"Mujer, ciencia",16,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hombre, ciencia",BRA,PISA,2018,402.8522644042969,39,39,,,,"Hombre, ciencia",17,Brasil,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, matemática",CHL,,2003,,1,1,,,,"Total, matemática",1,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres, matemática",CHL,,2003,,2,2,,,,"Género, matemática",4,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres, matemática",CHL,,2003,,3,3,,,,"Género, matemática",4,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Brecha mujeres - hombres, matemática",CHL,,2003,,4,4,0,,,"Brecha mujeres - hombres, matemática",5,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares baja calificación, matemática",CHL,,2003,,6,6,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares media calificación, matemática",CHL,,2003,,7,7,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares alta calificación, matemática",CHL,,2003,,8,8,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares baja calificación, matemática",CHL,,2003,,9,9,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares media calificación, matemática",CHL,,2003,,10,10,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares alta calificación, matemática",CHL,,2003,,11,11,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, lectura",CHL,,2003,,12,12,,,,"Total, lectura",8,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres, lectura",CHL,,2003,,13,13,,,,"Género, lectura",11,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres, lectura",CHL,,2003,,14,14,,,,"Género, lectura",11,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Brecha mujeres - hombres, lectura",CHL,,2003,,15,15,,0,,"Brecha mujeres - hombres, lectura",12,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares baja calificación, lectura",CHL,,2003,,17,17,,,,"Calificación (mujeres), lectura",13,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares media calificación, lectura",CHL,,2003,,18,18,,,,"Calificación (mujeres), lectura",13,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares alta calificación, lectura",CHL,,2003,,19,19,,,,"Calificación (mujeres), lectura",13,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares baja calificación, lectura",CHL,,2003,,20,20,,,,"Calificación (hombres), lectura",14,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares media calificación, lectura",CHL,,2003,,21,21,,,,"Calificación (hombres), lectura",14,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares alta calificación, lectura",CHL,,2003,,22,22,,,,"Calificación (hombres), lectura",14,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, ciencia",CHL,,2003,,23,23,,,,"Total, ciencia",15,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres, ciencia",CHL,,2003,,24,24,,,,"Género, ciencia",18,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres, ciencia",CHL,,2003,,25,25,,,,"Género, ciencia",18,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Brecha mujeres - hombres, ciencia",CHL,,2003,,26,26,,,0,"Brecha mujeres - hombres, ciencia",19,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares baja calificación, ciencia",CHL,,2003,,28,28,,,,"Calificación (mujeres), ciencia",20,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares media calificación, ciencia",CHL,,2003,,29,29,,,,"Calificación (mujeres), ciencia",20,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujeres en hogares alta calificación, ciencia",CHL,,2003,,30,30,,,,"Calificación (mujeres), ciencia",20,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares baja calificación, ciencia",CHL,,2003,,31,31,,,,"Calificación (hombres), ciencia",21,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares media calificación, ciencia",CHL,,2003,,32,32,,,,"Calificación (hombres), ciencia",21,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombres en hogares alta calificación, ciencia",CHL,,2003,,33,33,,,,"Calificación (hombres), ciencia",21,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujer, matemática",CHL,,2003,,34,34,,,,"Mujer, matemática",2,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombre, matemática",CHL,,2003,,35,35,,,,"Hombre, matemática",3,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujer, lectura",CHL,,2003,,36,36,,,,"Mujer, lectura",9,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombre, lectura",CHL,,2003,,37,37,,,,"Hombre, lectura",10,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Mujer, ciencia",CHL,,2003,,38,38,,,,"Mujer, ciencia",16,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hombre, ciencia",CHL,,2003,,39,39,,,,"Hombre, ciencia",17,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Total, matemática",CHL,PISA,2006,411.350341796875,1,1,,,,"Total, matemática",1,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Mujeres, matemática",CHL,PISA,2006,396.2843322753906,2,2,,,,"Género, matemática",4,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hombres, matemática",CHL,PISA,2006,424.1798095703125,3,3,,,,"Género, matemática",4,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Brecha mujeres - hombres, matemática",CHL,PISA,2006,27.8955020904541,4,4,9.3138943,,,"Brecha mujeres - hombres, matemática",5,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Mujeres en hogares baja calificación, matemática",CHL,PISA,2006,349.8113708496094,6,6,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Mujeres en hogares media calificación, matemática",CHL,PISA,2006,400.3459777832031,7,7,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Mujeres en hogares alta calificación, matemática",CHL,PISA,2006,444.5394897460938,8,8,,,,"Calificación (mujeres), matemática",6,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hombres en hogares baja calificación, matemática",CHL,PISA,2006,372.8370361328125,9,9,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hombres en hogares media calificación, matemática",CHL,PISA,2006,425.0593566894531,10,10,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hombres en hogares alta calificación, matemática",CHL,PISA,2006,471.1309204101563,11,11,,,,"Calificación (hombres), matemática",7,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Total, lectura",CHL,PISA,2006,442.0913391113281,12,12,,,,"Total, lectura",8,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Mujeres, lectura",CHL,PISA,2006,451.2519836425781,13,13,,,,"Género, lectura",11,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2006,"Hombres, lectura",CHL,PISA,2006,434.2906188964844,14,14,,,,"Género, lectura",11,Chile,Puntaje promedio en pruebas estandarizadas para alumnos de 15 años,Puntajes promedio en pruebas estandarizadas para alumnos de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
