id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BRA2009,19,BRA,PISA,2009,,19,19,19,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2009,20,BRA,PISA,2009,,20,20,20,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2009,21,BRA,PISA,2009,,21,21,21,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Total, matemática",BRA,PISA,2012,.9580044746398926,1,1,1,"Total, matemática",1,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares baja calificación, matemática",BRA,PISA,2012,.9544764757156372,2,2,2,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares media calificación, matemática",BRA,PISA,2012,.9716978669166565,3,3,3,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares alta calificación, matemática",BRA,PISA,2012,.9683258533477783,4,4,4,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Total, lectura",BRA,PISA,2012,1.081454515457153,5,5,5,"Total, lectura",3,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares baja calificación, lectura",BRA,PISA,2012,1.086682796478272,6,6,6,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares media calificación, lectura",BRA,PISA,2012,1.091890692710877,7,7,7,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares alta calificación, lectura",BRA,PISA,2012,1.081888318061829,8,8,8,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Total, ciencia",BRA,PISA,2012,.9988284111022949,9,9,9,"Total, ciencia",5,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares baja calificación, ciencia",BRA,PISA,2012,.9995325803756714,10,10,10,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares media calificación, ciencia",BRA,PISA,2012,1.009562492370606,11,11,11,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,"Hogares alta calificación, ciencia",BRA,PISA,2012,1.004798769950867,12,12,12,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,13,BRA,PISA,2012,,13,13,13,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,14,BRA,PISA,2012,,14,14,14,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,15,BRA,PISA,2012,,15,15,15,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,16,BRA,PISA,2012,,16,16,16,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,17,BRA,PISA,2012,,17,17,17,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,18,BRA,PISA,2012,,18,18,18,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,19,BRA,PISA,2012,,19,19,19,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,20,BRA,PISA,2012,,20,20,20,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2012,21,BRA,PISA,2012,,21,21,21,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Total, matemática",BRA,PISA,2015,.9597671627998352,1,1,1,"Total, matemática",1,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares baja calificación, matemática",BRA,PISA,2015,.9668665528297424,2,2,2,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares media calificación, matemática",BRA,PISA,2015,.9555363655090332,3,3,3,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares alta calificación, matemática",BRA,PISA,2015,.9736975431442261,4,4,4,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Total, lectura",BRA,PISA,2015,1.058408498764038,5,5,5,"Total, lectura",3,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares baja calificación, lectura",BRA,PISA,2015,1.076715350151062,6,6,6,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares media calificación, lectura",BRA,PISA,2015,1.050339221954346,7,7,7,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares alta calificación, lectura",BRA,PISA,2015,1.062844157218933,8,8,8,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Total, ciencia",BRA,PISA,2015,.9898629188537598,9,9,9,"Total, ciencia",5,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares baja calificación, ciencia",BRA,PISA,2015,1.000848174095154,10,10,10,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares media calificación, ciencia",BRA,PISA,2015,.981705367565155,11,11,11,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,"Hogares alta calificación, ciencia",BRA,PISA,2015,.9991694688796997,12,12,12,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,13,BRA,PISA,2015,,13,13,13,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,14,BRA,PISA,2015,,14,14,14,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,15,BRA,PISA,2015,,15,15,15,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,16,BRA,PISA,2015,,16,16,16,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,17,BRA,PISA,2015,,17,17,17,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,18,BRA,PISA,2015,,18,18,18,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,19,BRA,PISA,2015,,19,19,19,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,20,BRA,PISA,2015,,20,20,20,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2015,21,BRA,PISA,2015,,21,21,21,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Total, matemática",BRA,PISA,2018,.9778220057487488,1,1,1,"Total, matemática",1,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares baja calificación, matemática",BRA,PISA,2018,.9823089838027954,2,2,2,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares media calificación, matemática",BRA,PISA,2018,.9697030782699585,3,3,3,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares alta calificación, matemática",BRA,PISA,2018,.9827818274497986,4,4,4,"Calificación, matemática",2,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Total, lectura",BRA,PISA,2018,1.06420373916626,5,5,5,"Total, lectura",3,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares baja calificación, lectura",BRA,PISA,2018,1.067559719085693,6,6,6,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares media calificación, lectura",BRA,PISA,2018,1.055105090141296,7,7,7,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares alta calificación, lectura",BRA,PISA,2018,1.070067644119263,8,8,8,"Calificación, lectura",4,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Total, ciencia",BRA,PISA,2018,1.003814935684204,9,9,9,"Total, ciencia",5,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares baja calificación, ciencia",BRA,PISA,2018,1.005138516426086,10,10,10,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares media calificación, ciencia",BRA,PISA,2018,.9977712631225586,11,11,11,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,"Hogares alta calificación, ciencia",BRA,PISA,2018,1.00872540473938,12,12,12,"Calificación, ciencia",6,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,13,BRA,PISA,2018,,13,13,13,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,14,BRA,PISA,2018,,14,14,14,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,15,BRA,PISA,2018,,15,15,15,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,16,BRA,PISA,2018,,16,16,16,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,17,BRA,PISA,2018,,17,17,17,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,18,BRA,PISA,2018,,18,18,18,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,19,BRA,PISA,2018,,19,19,19,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,20,BRA,PISA,2018,,20,20,20,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BRA2018,21,BRA,PISA,2018,,21,21,21,.,,Brasil,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, matemática",CHL,,2003,,1,1,1,"Total, matemática",1,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, matemática",CHL,,2003,,2,2,2,"Calificación, matemática",2,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, matemática",CHL,,2003,,3,3,3,"Calificación, matemática",2,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares alta calificación, matemática",CHL,,2003,,4,4,4,"Calificación, matemática",2,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, lectura",CHL,,2003,,5,5,5,"Total, lectura",3,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, lectura",CHL,,2003,,6,6,6,"Calificación, lectura",4,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, lectura",CHL,,2003,,7,7,7,"Calificación, lectura",4,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares alta calificación, lectura",CHL,,2003,,8,8,8,"Calificación, lectura",4,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Total, ciencia",CHL,,2003,,9,9,9,"Total, ciencia",5,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares baja calificación, ciencia",CHL,,2003,,10,10,10,"Calificación, ciencia",6,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2003,"Hogares media calificación, ciencia",CHL,,2003,,11,11,11,"Calificación, ciencia",6,Chile,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
